청,서,지구대파출소,X좌표,Y좌표,주소
전남청,함평경찰서,읍내파출소,126.5265683,35.0584302,전남 함평군 함평읍 함장로 1202-16(기각리 151-4)
전남청,함평경찰서,함평경찰서,126.5153817,35.06535408,전남 함평군 함평읍 함평리 120
전남청,함평경찰서,해보파출소,126.6012957,35.18196865,전남 함평군 해보면 밀재로 1255(금덕리 364-1)
전남청,해남경찰서,마산파출소,126.5709498,34.61829207,전남 해남군 마산면 마산로 408-4(화내리637-2)
전남청,해남경찰서,문내파출소,126.3092375,34.5918818,전남 해남군 문내면 동헌길 36(동외리1139-2)
전남청,해남경찰서,북평파출소,126.6277995,34.40545264,전남 해남군 북평면 달량진길 42(남창리392-2)
전남청,해남경찰서,산이파출소,126.4472608,34.64456274,전남 해남군 산이면 비석길 105(초송리592-6)
전남청,해남경찰서,삼산파출소,126.609661,34.52127921,전남 해남군 삼산면 고산로 519(평활리 885)
전남청,해남경찰서,송지파출소,126.5192356,34.36925404,전남 해남군 송지면 산정1길 104(산정리772-2)
전남청,해남경찰서,옥천파출소,126.6472314,34.56736534,전남 해남군 옥천면 해남로 397(영춘리540-1)
전남청,해남경찰서,읍내지구대,126.5995679,34.57190197,전남 해남군 해남읍 중앙1로 142(고도리479-17)
전남청,해남경찰서,해남경찰서,126.6072368,34.56584832,전남 해남군 해남읍 해리 281-2
전남청,해남경찰서,현산파출소,126.5530178,34.45827836,전남 해남군 현산면 일평길 8(일평리831-11)
전남청,해남경찰서,화산파출소,126.5149081,34.49146498,전남 해남군 화산면 남창로 1059(방축리342-2)
전남청,해남경찰서,화원파출소,126.3269716,34.66647552,전남 해남군 화원면 창룡길 5(신덕리190-5)
전남청,해남경찰서,황산파출소,126.4307765,34.57569402,전남 해남군 황산면 시등로 124(남리31-5)
전남청,화순경찰서,능주파출소,126.9583125,34.99021794,전남 화순군 능주면 관동길 19(석고리 98-5)
전남청,화순경찰서,도곡파출소,126.9170875,34.99762627,전남 화순군 도곡면 지석로 1108(효산리 712-5)
전남청,화순경찰서,동면파출소,127.040883,35.03058421,전남 화순군 동면 충의로 77(장동리 345)
전남청,화순경찰서,동복파출소,127.1273238,35.07054699,전남 화순군 동복면 복천길 33-12(천변리 35)
전남청,화순경찰서,사평파출소,127.094341,35.00759653,전남 화순군 남면 사호로 213(사평리 328-1)
전남청,화순경찰서,역전파출소,126.9619139,35.05211667,전남 화순군 화순읍 오성로 488(벽라리 502-4)
전남청,화순경찰서,읍내지구대,126.9849125,35.06202905,전남 화순군 화순읍 자치샘로 33(향청리 146-0)
전남청,화순경찰서,이양파출소,126.9891538,34.89154234,전남 화순군 이양면 이양로 133(오류리 660-2)
전남청,화순경찰서,화순경찰서,126.9847889,35.06235395,전남 화순군 화순읍 향청리 146
전남청,,전남청,126.4700437,34.81734475,전남 무안군 삼향읍 남악리 1443
전북청,고창경찰서,고창경찰서,126.6951643,35.44144726,전북 고창군 고창읍 보릿골로 175
전북청,고창경찰서,공음파출소,126.512225,35.3781404,전북 고창군 공음면 공음길 39-1
전북청,고창경찰서,대산파출소,126.6007669,35.33922261,전북 고창군 대산면 고산성로 4
전북청,고창경찰서,모양지구대,126.6953647,35.42748519,전북 고창군 고창읍 남구1길 14
전북청,고창경찰서,무장파출소,126.5584439,35.41843152,전북 고창군 무장면 무장읍성길 55
전북청,고창경찰서,부안파출소,126.670976,35.51335877,전북 고창군 부안면 복분자로 873
전북청,고창경찰서,성송파출소,126.646075,35.36499873,전북 고창군 성송면 대성로 777
전북청,고창경찰서,아산파출소,126.6358404,35.4398589,전북 고창군 아산면 녹두로 796
전북청,고창경찰서,해리파출소,126.5418771,35.45698953,전북 고창군 해리면 해리중앙로 49
전북청,고창경찰서,흥덕파출소,126.7019786,35.52121009,전북 고창군 흥덕면 선운대로 3759
전북청,군산경찰서,개복파출소,126.7130898,35.98534851,군산시 중정길 32
전북청,군산경찰서,개야도파출소,126.555188,36.034617,군산시 개야도2길 19
전북청,군산경찰서,개정파출소,126.7677101,35.96285249,군산시 번영로 459
전북청,군산경찰서,경장파출소,126.734888,35.97480031,군산시 조촌2길 92-2
전북청,군산경찰서,군산경찰서,126.7281509,35.98119933,군산시 구암3.1로 82
전북청,군산경찰서,나운지구대,126.69605,35.96725127,군산시 대학로 293
전북청,군산경찰서,나포파출소,126.831525,36.03113333,군산시 십자들로 644
전북청,군산경찰서,대야파출소,126.8098316,35.94577219,군산시 만자로 10
전북청,군산경찰서,비응파출소,126.5661076,35.96392809,군산시 요죽안2길 31
전북청,군산경찰서,서수파출소,126.8753243,35.98296828,군산시 항쟁로 191
전북청,군산경찰서,서해지구대,126.6575833,35.95733469,전라북도 군산시 산북동 2479
전북청,군산경찰서,선유도파출소,126.4144322,35.8135168,군산시 선유북길 70-2
전북청,군산경찰서,성산파출소,126.7841,35.99056794,군산시 동군산로 25
전북청,군산경찰서,수송지구대,126.7158273,35.97502495,군산시 월명로 345
전북청,군산경찰서,어청도파출소,125.97915,36.121215,군산시 어청도길 98
전북청,군산경찰서,옥구파출소,126.6859315,35.92333978,군산시 대학로 806
전북청,군산경찰서,옥산파출소,126.749,35.94219664,군산시 옥산로 236
전북청,군산경찰서,옥서파출소,126.646575,35.9266596,군산시 옥구저수지로 182
전북청,군산경찰서,은파지구대,126.704725,35.95925127,군산시 백토로 221
전북청,군산경찰서,임피파출소,126.8513016,35.98415937,군산시 서원석공로 610
전북청,군산경찰서,중앙파출소,126.726476,35.98357398,군산시 서래안2길 24
전북청,군산경찰서,회현파출소,126.7560875,35.91341704,군산시 회현로 173
전북청,김제경찰서,공덕파출소,126.9297845,35.87480681,김제시 공덕면 유강로 221
전북청,김제경찰서,금구파출소,127.0102294,35.77579482,김제시 금구면 봉두로 77
전북청,김제경찰서,금산파출소,126.9940125,35.71641794,김제시 금산면 원평로 85
전북청,김제경찰서,김제경찰서,126.89675,35.79815,김제시 중앙로 213
전북청,김제경찰서,만경파출소,126.8193455,35.8540651,김제시 만경읍 두내산로 53
전북청,김제경찰서,백구파출소,126.9678679,35.89348912,김제시 백구면 번영로 2503
전북청,김제경찰서,백산파출소,126.8932516,35.82850235,김제시 백산로 52-1
전북청,김제경찰서,봉남파출소,126.9627095,35.75344702,김제시 봉남면 봉남로 415
전북청,김제경찰서,신풍지구대,126.8971394,35.80364744,김제시 동서로 278
전북청,김제경찰서,용지파출소,126.9549451,35.85307585,김제시 용지면 용지로 447
전북청,김제경찰서,월촌지구대,126.8730422,35.78543283,김제시 벽골제로 837
전북청,김제경찰서,죽산파출소,126.8144107,35.76898405,김제시 죽산면 죽산로 119-7
전북청,김제경찰서,진봉파출소,126.7655263,35.85836476,김제시 진봉면 지평선로 1748
전북청,남원경찰서,금지파출소,127.3049625,35.35665706,남원시 금지면 요천로 527
전북청,남원경찰서,남원경찰서,127.3732625,35.41400706,남원시 교룡로 185
전북청,남원경찰서,대강파출소,127.2286625,35.34898206,남원시 대강면 섬진로 885
전북청,남원경찰서,도통지구대,127.4098388,35.42420309,남원시 요천로 1812
전북청,남원경찰서,보절파출소,127.4018858,35.51309166,남원시 보절면 신흥2길 11
전북청,남원경찰서,사매파출소,127.3600909,35.49903438,남원시 사매면 덕오로 100
전북청,남원경찰서,산내파출소,127.6282625,35.4201096,남원시 산내면 대정길 119
전북청,남원경찰서,송동파출소,127.3366011,35.35481641,남원시 송동면 송기길 58
전북청,남원경찰서,아영파출소,127.6117294,35.50722935,남원시 아영면 아백로 363
전북청,남원경찰서,운봉파출소,127.5302955,35.43608343,남원시 운봉읍 운성로 30
전북청,남원경찰서,인월파출소,127.6013566,35.46066876,남원시 인월면 인월로 56
전북청,남원경찰서,중앙지구대,127.3805625,35.41188206,남원시 충정로 43
전북청,무주경찰서,구천파출소,127.775688,35.900457,무주군 설천면 구천동1로 160
전북청,무주경찰서,무주경찰서,127.6701125,36.0039,무주군 무주읍 한풍루로 408
전북청,무주경찰서,무풍파출소,127.8477376,35.96935342,무주군 무풍면 현내로 203
전북청,무주경찰서,부남파출소,127.5597095,35.97119849,무주군 부남면 부남로 856
전북청,무주경찰서,설천파출소,127.784738,36.011883,무주군 설천면 무설로 1549
전북청,무주경찰서,안성파출소,127.6542394,35.86572474,무주군 안성면 안성로 274
전북청,무주경찰서,적상파출소,127.6593633,35.94434556,무주군 적상면 적상산로 37
전북청,무주경찰서,주계파출소,127.6673875,36.00750833,무주군 무주읍 적천로 367
전북청,부안경찰서,격포파출소,126.4722594,35.62609559,변산면 격포로 180
전북청,부안경찰서,계화파출소,126.6986844,35.76154975,계화면 간재로 399
전북청,부안경찰서,보안파출소,126.6686411,35.61149186,보안면 부안로 1154
전북청,부안경찰서,부안경찰서,126.7211455,35.73170417,부안군 행안면 염소로 33
전북청,부안경찰서,상서파출소,126.6776133,35.68563466,상서면 부안로 1991
전북청,부안경찰서,서림지구대,126.7363441,35.73182941,부안읍 석정로 154
전북청,부안경찰서,위도파출소,126.2953643,35.60458623,위도면 개들넘길 5
전북청,부안경찰서,주산파출소,126.7150601,35.67490341,주산면 선돌로 325
전북청,부안경찰서,줄포파출소,126.6761034,35.58937729,줄포면 줄포로1길 6-4
전북청,부안경찰서,진서파출소,126.6099307,35.58771298,진서면 청자로 966
전북청,부안경찰서,하서파출소,126.6605875,35.7144346,하서면 하서길 48
전북청,순창경찰서,구림파출소,127.1015166,35.45219456,순창군 구림면 구림로 469
전북청,순창경찰서,남계파출소,127.1446396,35.36935414,순창군 순창읍 남계로 30
전북청,순창경찰서,동계파출소,127.237438,35.43876,순창군 동계면 충효로 347
전북청,순창경찰서,복흥파출소,126.930625,35.4313846,순창군 복흥면 추령로 1147
전북청,순창경찰서,순창경찰서,127.1363505,35.37708773,순창군 순창읍 장류로 311
전북청,순창경찰서,순화파출소,127.1390764,35.37664558,순창군 순창읍 장류로 338
전북청,순창경찰서,쌍치파출소,127.0013917,35.50010193,순창군 쌍치면 쌍계로 25
전북청,순창경찰서,적성파출소,127.2091125,35.3974154,순창군 적성면 적성로 143
전북청,순창경찰서,팔덕파출소,127.0967811,35.39188465,순창군 팔덕면 강천로 334
전북청,완주경찰서,경천파출소,127.2517999,36.02226949,완주군 경천면 대둔산로 259
전북청,완주경찰서,고산파출소,127.2072592,35.97504991,완주군 고산면 고산로 939
전북청,완주경찰서,구이파출소,127.1197576,35.73361907,완주군 구이면 구이로 1501-1
전북청,완주경찰서,봉동파출소,127.1679875,35.93954294,완주군 봉동읍 동서로 145
전북청,완주경찰서,삼례파출소,127.0704452,35.90881452,완주군 삼례읍 역전로 29
전북청,완주경찰서,상관파출소,127.2088125,35.769675,완주군 상관면 신리로 83
전북청,완주경찰서,소양파출소,127.2330595,35.85545821,완주군 소양면 소양로 228
전북청,완주경찰서,완주경찰서,127.1673105,35.92740585,완주군 봉동읍 봉동로 28
전북청,완주경찰서,용진파출소,127.156275,35.88258206,완주군 용진면 완주로 198
전북청,완주경찰서,운주파출소,127.2778604,36.09305798,완주군 운주면 운주로 120
전북청,완주경찰서,이서파출소,127.0219896,35.82026401,이서면 이서로 51
전북청,완주경찰서,화산파출소,127.2006375,36.03400833,완주군 화산면 화산로 860
전북청,익산경찰서,금마파출소,127.0529822,35.9914202,익산시 금마길 56-1
전북청,익산경찰서,낭산파출소,127.0108589,36.07821604,익산시 함낭로 957
전북청,익산경찰서,망성파출소,127.0188566,36.13785212,익산시 무네미길 94
전북청,익산경찰서,부송팔봉지구대,126.9846146,35.95872344,익산시 무왕로 324
전북청,익산경찰서,삼기파출소,126.98065,36.021875,익산시 황금로 475
전북청,익산경찰서,성당파출소,126.9381125,36.08718206,익산시 성당로 164
전북청,익산경찰서,신동지구대,126.9541173,35.96442215,익산시 익산대로 64길 34
전북청,익산경찰서,여산파출소,127.0851548,36.05854042,익산시 가람로 376
전북청,익산경찰서,오산파출소,126.913975,35.93775127,익산시 평동로 302
전북청,익산경찰서,왕궁파출소,127.0893169,35.96689082,익산시 왕궁로 537
전북청,익산경찰서,용동파출소,126.9927591,36.11009419,익산시 용동1길 80-29
전북청,익산경찰서,용안파출소,126.9539883,36.1174695,익산시 강변로 1371
전북청,익산경찰서,웅포파출소,126.8765,36.06375,익산시 곰개길 4
전북청,익산경찰서,익산경찰서,126.9399125,35.95385127,익산시 배산로165-12
전북청,익산경찰서,중앙지구대,126.9548512,35.94192247,익산시 중앙로7길 2-9
전북청,익산경찰서,춘포파출소,127.0042142,35.90164735,익산시 춘포로 340
전북청,익산경찰서,평화지구대,126.9467814,35.93075991,익산시 인북로1길 26
전북청,익산경찰서,함라파출소,126.911338,36.060967,익산시 수동길 4
전북청,익산경찰서,함열파출소,126.95815,36.07876667,익산시 함열1길 33
전북청,익산경찰서,황등파출소,126.94465,36.00255,익산시 황등로 120
전북청,임실경찰서,강진파출소,127.1620963,35.52944353,임실군 강진면 호국로 32
전북청,임실경찰서,관촌파출소,127.163682,35.67364672,임실군 관촌면 사선로 35
전북청,임실경찰서,신평파출소,127.2253996,35.65623906,임실군 신평면 가덕로 665
전북청,임실경찰서,오수지구대,127.3287,35.538017,임실군 오수면 충효로 2095-7
전북청,임실경찰서,운수파출소,127.283895,35.61813514,임실군 임실읍 봉황로 212
전북청,임실경찰서,임실경찰서,127.2878197,35.61396058,임실군 임실읍 호국로 1702
전북청,임실경찰서,하운암파출소,127.1246982,35.59389288,임실군 운암면 강운로 1018
전북청,장수경찰서,계북파출소,127.612072,35.78495409,전북 장수군 계북면 장무로 953
전북청,장수경찰서,번암파출소,127.5436602,35.53084997,전북 장수군 번암면 장수로 474
전북청,장수경찰서,산서파출소,127.3946604,35.58494842,전북 장수군 산서면 비행로 20
전북청,장수경찰서,장계파출소,127.5827,35.73131,전북 장수군 장계면 한들로 97
전북청,장수경찰서,장수경찰서,127.5166,35.64695663,장수군 장수읍 신천로 8
전북청,장수경찰서,장수파출소,127.5188873,35.6494538,전북 장수군 장수읍 시장로 2
전북청,장수경찰서,천천파출소,127.5341747,35.73793437,전북 장수군 천천면 천천로 67
전북청,전북전주덕진경찰서,문화파출소,127.1336254,35.83627041,전북 전주시 덕진구 금암1동 697-7 (기린대로 377-1)
전북청,전주덕진경찰서,덕진지구대,127.1238168,35.84335464,전주시 덕진구 사평로 75
전북청,전주덕진경찰서,모래내지구대,127.1464774,35.83446424,전주시 덕진구 안덕원로 173
전북청,전주덕진경찰서,솔내파출소,127.1235914,35.85876159,전주시 덕진구 솔내6길 23
전북청,전주덕진경찰서,송천2파출소,127.1183295,35.85784491,전주시 덕진구 송천로 50
전북청,전주덕진경찰서,아중지구대,127.163975,35.83579864,전주시 덕진구 안덕원로 456
전북청,전주덕진경찰서,여의파출소,127.0761125,35.87269873,전주시 덕진구 쪽구름로 82
전북청,전주덕진경찰서,역전파출소,127.1604507,35.85010467,전주시 덕진구 동부대로 688
전북청,전주덕진경찰서,전주덕진경찰서,127.0931381,35.84315401,전주시 덕진구 온고을로 299
전북청,전주덕진경찰서,진북파출소,127.1326564,35.82690805,전주시 덕진구 진북1길 19
전북청,전주덕진경찰서,팔복파출소,127.107993,35.85609489,전주시 덕진구 신복로 58
전북청,전주덕진경찰서,호성파출소,127.1491123,35.86405675,전주시 덕진구 동부대로 871
전북청,전주완산경찰서,남문지구대,127.1459887,35.82345893,전주시 완산구 대동로 95
전북청,전주완산경찰서,삼천지구대,127.1212057,35.79983515,전주시 완산구 성지산로 24
전북청,전주완산경찰서,서부지구대,127.096115,35.82137187,전주시 완산구 마전들로 1
전북청,전주완산경찰서,서신지구대,127.1113942,35.83546743,전주시 완산구 새터로 46
전북청,전주완산경찰서,서학파출소,127.1516732,35.80752866,전주시 완산구 서학로 82
전북청,전주완산경찰서,전주완산경찰서,127.1465572,35.81543513,전주시 완산구 전라감영로 66
전북청,전주완산경찰서,평화지구대,127.1357171,35.79095327,전주시 완산구 참새암 8길
전북청,전주완산경찰서,화산지구대,127.1267625,35.81203333,전주시 완산구 서원로 295
전북청,전주완산경찰서,효자지구대,127.1238869,35.80622426,전라북도 전주시 완산구 효자동1가 639-1
전북청,정읍경찰서,감곡파출소,126.9281138,35.71441003,정읍시 원삼1길 33
전북청,정읍경찰서,고부파출소,126.7730712,35.6188981,정읍시 영주로 542
전북청,정읍경찰서,과교파출소,126.8472263,35.52390555,정읍시 정읍사로 145
전북청,정읍경찰서,농소파출소,126.8280641,35.58351385,정읍시 충정로 545
전북청,정읍경찰서,북면파출소,126.8908826,35.60769597,정읍시 정읍북로 554
전북청,정읍경찰서,산내파출소,127.0217961,35.57081054,정읍시 능교신기길 2
전북청,정읍경찰서,산외파출소,127.0397056,35.62131397,정읍시 산외로 438
전북청,정읍경찰서,상동지구대,126.8679625,35.56161667,정읍시 상사3길
전북청,정읍경찰서,소성파출소,126.7766822,35.55541677,정읍시 보화1길
전북청,정읍경찰서,신태인파출소,126.8881676,35.68888237,정읍시 신태인읍 중앙로
전북청,정읍경찰서,이평파출소,126.8384986,35.66371508,정읍시 황토현로 304
전북청,정읍경찰서,입암파출소,126.7935689,35.50494899,정읍시 정읍남로 501
전북청,정읍경찰서,정읍경찰서,126.8576867,35.56742486,정읍시 중앙1길 157
전북청,정읍경찰서,중앙지구대,126.8614109,35.58466426,정읍시 수성5로
전북청,정읍경찰서,칠보파출소,126.9909981,35.60447297,정읍시 칠보중앙로 97
전북청,정읍경찰서,태인파출소,126.9433376,35.65173225,정읍시 태인로 30
전북청,진안경찰서,동향안천파출소,127.568713,35.839515,진안군 동향면 양지길 35
전북청,진안경찰서,마령파출소,127.370525,35.733476,진안군 마령면 임진로 2100
전북청,진안경찰서,마이상전파출소,127.4245125,35.87298224,진안군 정천면 봉학로 105
전북청,진안경찰서,마이파출소,127.423113,35.786842,진안군 진안읍 진무로1018
전북청,진안경찰서,백운파출소,127.397288,35.692176,진안군 백운면 임진로 1338
전북청,진안경찰서,부귀파출소,127.3640941,35.83749268,진안군 부귀면 부귀로 335
전북청,진안경찰서,성수파출소,127.323388,35.707518,진안군 성수면 관진로 771
전북청,진안경찰서,주천용담파출소,127.425525,35.973851,진안군 주천면 동상주천로 2201
전북청,진안경찰서,진안경찰서,127.426,35.791442,진안군 진안읍 우화산길 3
전북청,,전북청,127.1050755,35.82427965,전주시 완산구 유연로 180
제주청,서귀포경찰서,남원파출소,126.7215238,33.27959899,제주특별자치도 서귀포시 남원읍 남원리 82
제주청,서귀포경찰서,대신파출소,126.5094612,33.25424073,제주특별자치도 서귀포시 법환동 732-1
제주청,서귀포경찰서,대정파출소,126.2561266,33.22301988,제주특별자치도 서귀포시 대정읍 상모리 3941-16
제주청,서귀포경찰서,서귀포경찰서,126.5085884,33.25603587,제주특별자치도 서귀포시 법환동 731
제주청,서귀포경찰서,성산파출소,126.9342834,33.46445869,제주특별자치도 서귀포시 성산읍 성산리 227-2
제주청,서귀포경찰서,안덕파출소,126.3342598,33.24701952,제주특별자치도 서귀포시 안덕면 화순리 1087-4
제주청,서귀포경찰서,중동지구대,126.5758971,33.25272185,제주특별자치도 서귀포시 동홍동 190-2
제주청,서귀포경찰서,중문파출소,126.422675,33.252342,제주특별자치도 서귀포시 중문동 2113-1
제주청,서귀포경찰서,표선파출소,126.8313494,33.3234811,제주특별자치도 서귀포시 표선면 표선리 777-2
제주청,서귀포경찰서,효돈파출소,126.61715,33.263858,제주특별자치도 서귀포시 하효동 134
제주청,제주동부경찰서,구좌파출소,126.8563375,33.52350833,제주특별자치도 제주시 구좌읍 세화리 1452-3
제주청,제주동부경찰서,남문지구대,126.5438288,33.50004387,제주특별자치도 제주시 이도2동 417-1번지
제주청,제주동부경찰서,삼양지구대,126.5874919,33.52175714,제주특별자치도 제주시 삼양2동 2140-12
제주청,제주동부경찰서,아라파출소,126.5471253,33.46972735,제주 제주시 중앙로 609
제주청,제주동부경찰서,오라지구대,126.5158274,33.49963333,제주특별자치도 제주시 삼도1동 560-3번지
제주청,제주동부경찰서,우도파출소,126.952354,33.49474306,제주특별자치도 제주시 우도면 천진리 1675-8
제주청,제주동부경찰서,제주동부경찰서,126.5360002,33.50306522,제주특별자치도 제주시 이도2동 1234
제주청,제주동부경찰서,조천파출소,126.6400318,33.53867452,제주특별자치도 제주시 조천읍 조천리 2633번지
제주청,제주동부경찰서,중앙지구대,126.523954,33.51549469,제주특별자치도 제주시 삼도2동 20-4번지
제주청,제주동부경찰서,추자파출소,126.2959825,33.96393146,제주특별자치도 제주시 추자면 대서리 19번지
제주청,제주동부경찰서,함덕파출소,126.6650308,33.54217469,제주특별자치도 제주시 조천읍 함덕리 1252-4
제주청,제주서부경찰서,노형지구대,126.4719657,33.48120538,제주특별자치도 제주시 노형동 2596-1
제주청,제주서부경찰서,애월파출소,126.3195625,33.4642596,제주특별자치도 제주시 애월읍 애월리 1595-1
제주청,제주서부경찰서,연동지구대,126.496825,33.488551,제주특별자치도 제주시 연동 302-4
제주청,제주서부경찰서,제주서부경찰서,126.4056923,33.47404716,제주특별자치도 제주시 애월읍 상귀리 411-1
제주청,제주서부경찰서,하귀파출소,126.4022823,33.48052441,제주특별자치도 제주시 애월읍 하귀2리 1729-2
제주청,제주서부경찰서,한경파출소,126.18535,33.354524,제주특별자치도 제주시 한경면 두모리 2384
제주청,제주서부경찰서,한림파출소,126.2625333,33.41429054,제주특별자치도 제주시 한림읍 한림리 1367-2
제주청,,제주청,126.4991608,33.48906913,제주특별자치도 제주시 연동 312-58
충남청,공주경찰서,계룡파출소,127.1419581,36.36079854,충남 공주시 계룡면 월암리 47-2
충남청,공주경찰서,공주경찰서,127.1105707,36.45632457,충남 공주시 웅진동 242-12
충남청,공주경찰서,금학지구대,127.119875,36.4422096,충남 공주시 금학동 250-3
충남청,공주경찰서,반포파출소,127.2512525,36.39582535,충남 공주시 반포면 공암리 10-1
충남청,공주경찰서,신관지구대,127.1400477,36.47643694,충남 공주시 신관동 674-4
충남청,공주경찰서,우성사곡파출소,127.0521195,36.47019615,충남 공주시 우성면 동대리 178
충남청,공주경찰서,유구지구대,126.9509,36.554975,충남 공주시 유구읍 석남리 201
충남청,공주경찰서,정안파출소,127.1208555,36.60958069,충남 공주시 정안면 광정리 260
충남청,공주경찰서,탄천이인파출소,127.061784,36.36284999,충남 공주시 이인면 이인리 236
충남청,금산경찰서,금산경찰서,127.5036046,36.10370113,충남 금산군 금산읍 인삼로 226
충남청,금산경찰서,복수파출소,127.398725,36.16349,충남 금산군 복수면 복수로 114
충남청,금산경찰서,봉황지구대,127.5468,36.111474,충남 금산군 제원면 금강로 113
충남청,금산경찰서,진산파출소,127.3708136,36.14440178,충남 금산군 진산면 대둔산로 405
충남청,금산경찰서,진악지구대,127.48865,36.10288206,충남 금산군 금산읍 금산로 1446
충남청,금산경찰서,추부파출소,127.4668249,36.19133753,충남 금산군 추부면 마전로 56-1
충남청,논산경찰서,강경지구대,127.0151375,36.15415706,충남 논산시 강경읍 대흥리 32-88
충남청,논산경찰서,계룡지구대,127.24275,36.282108,충남 계룡시 두마면 엄사리 211-8
충남청,논산경찰서,논산경찰서,127.0170437,36.15844191,충남 논산시 강경읍 남교리 78-2
충남청,논산경찰서,논산지구대,127.0843235,36.20477064,충남 논산시 반월동 105-2
충남청,논산경찰서,상월파출소,127.1416032,36.29428449,충남 논산시 상월면 신충리 15
충남청,논산경찰서,양촌파출소,127.239088,36.136357,충남 논산시 양촌면 인천리 255-4
충남청,논산경찰서,연무지구대,127.0982203,36.12675841,충남 논산시 연무읍 안심리 76-43
충남청,논산경찰서,연산파출소,127.2002623,36.21269659,충남 논산시 연산면 청동리 127
충남청,당진경찰서,당진경찰서,126.6403188,36.89421236,충남 당진군 당진읍 무수동7길 144-22
충남청,당진경찰서,면천파출소,126.667325,36.816183,충남 당진군 면천면 서문1길 82
충남청,당진경찰서,석문파출소,126.5923625,36.98099294,충남 당진군 석문면 통정3길 13
충남청,당진경찰서,송산파출소,126.6795,36.93282627,충남 당진군 송산면 상거중앙길 59
충남청,당진경찰서,송악파출소,126.7436478,36.93845501,충남 당진군 송악읍 송악로 660
충남청,당진경찰서,순성파출소,126.7143978,36.84345613,충남 당진군 순성면 봉소리 103
충남청,당진경찰서,신평파출소,126.7729,36.885432,충남 당진군 신평면 신평로 840
충남청,당진경찰서,중앙지구대,126.632725,36.89553206,충남 당진군 당진읍 당진중앙2로 157
충남청,당진경찰서,합덕파출소,126.7749204,36.80794218,충남 당진군 합덕읍 합우로 168
충남청,보령경찰서,대천파출소,126.5919743,36.34944647,충남 보령시 대천동 341-11
충남청,보령경찰서,동대지구대,126.605675,36.350682,충남 보령시 동대동 1160
충남청,보령경찰서,미산파출소,126.6765978,36.29303492,충남 보령시 미산면 도화담리 127
충남청,보령경찰서,보령경찰서,126.5969539,36.3514763,충남 보령시 대천동 171
충남청,보령경찰서,오천파출소,126.5223771,36.4385795,충남 보령시 오천면 소성리 665
충남청,보령경찰서,웅천파출소,126.5984875,36.2335096,충남 보령시 웅천읍 대창리 727
충남청,보령경찰서,주포파출소,126.588438,36.415474,충남보령시 주포면 보령리 255
충남청,보령경찰서,천북파출소,126.527438,36.480435,충남 보령시 천북면 하만리 146-1
충남청,보령경찰서,해수욕장지구대,126.5146686,36.31172573,충남 보령시 신흑동 1809
충남청,부여경찰서,구룡파출소,126.8094737,36.24954312,충남 부여군 구룡면 태양리 464-19(흥수로 158)
충남청,부여경찰서,규암파출소,126.8895875,36.275275,충남 부여군 규암면 규암리 141-1(수북로73)
충남청,부여경찰서,백강지구대,126.9103132,36.2809656,충남 부여군 부여읍 구아리 328-2(사비로93)
충남청,부여경찰서,부여경찰서,126.9025516,36.27539122,추안 부여군 부여읍 동남리 588-2(성말로4)
충남청,부여경찰서,석성파출소,127.0017544,36.25340294,충남 부여군 석성면 증산리 1284-30(왕릉로695)
충남청,부여경찰서,세도파출소,126.946113,36.170393,충남 부여군 세도면 청송리426-1(중앙로 30)
충남청,부여경찰서,외내산파출소,126.7033462,36.30049171,충남 부여군 외산면 만수리 39-3(외산로 69)
충남청,부여경찰서,은산파출소,126.8539803,36.30866919,충남 부여군 은산면 신대리 390-4(충정로 2792)
충남청,부여경찰서,임천파출소,126.8933875,36.18831794,충남 부여군 임천면 군사리 66-2(성흥로 117)
충남청,부여경찰서,홍산파출소,126.7603125,36.21560127,충남 부여군 홍산면 북촌리179-1(홍산로70)
충남청,서산경찰서,근흥파출소,126.227938,36.713093,충남 태안군 근흥면 용신리 519-1
충남청,서산경찰서,남면파출소,126.296963,36.67426,충남 태안군 남면 달산리 1083-7
충남청,서산경찰서,대산지구대,126.4345875,36.93729294,충남 서산시 대산읍 대산리 1365-13
충남청,서산경찰서,동부파출소,126.461075,36.783842,충남 서산시 동문동 370-3
충남청,서산경찰서,부석파출소,126.393325,36.715318,충남 서산시 부석면 취평리 368
충남청,서산경찰서,서부지구대,126.449425,36.78036667,충청남도 서산시 읍내동 141-2
충남청,서산경찰서,서산경찰서,126.447025,36.776967,충남 서산시 읍내동 61-3
충남청,서산경찰서,성연파출소,126.4609875,36.83748206,충남 서산시 성연면 평리 298-2
충남청,서산경찰서,소원파출소,126.1955472,36.75917866,충남 태안군 소원면 신덕리 159
충남청,서산경찰서,안면파출소,126.344975,36.520025,충남 태안군  안면읍 승언리 1064
충남청,서산경찰서,원북파출소,126.258225,36.825,충남 태안군 원북면 반계리 221-2
충남청,서산경찰서,태안지구대,126.307288,36.749443,충남 태안군 태안읍 동문리 85
충남청,서산경찰서,팔봉파출소,126.348888,36.813033,충남 서산시 팔봉면 어송리 1285
충남청,서산경찰서,해미파출소,126.550775,36.70919294,충남 서산시 해미면  황락리 419-1
충남청,서천경찰서,금강지구대,126.692275,36.01125833,충남 서천군 장항읍 신창리 186-6
충남청,서천경찰서,마서파출소,126.7069009,36.06253793,충남 서천군 마서면 계동리 19-5
